CITY_COUNTY,TOWNSHIP_CITY,VILLAGE,PARTY,YEAR,RECEIVED_VOTES,ISSUED_VOTES,RATE
臺南市,大內區,大內里,DPP,2012,372,611,0.6088379705400983
臺南市,大內區,大內里,DPP,2016,368,541,0.6802218114602587
臺南市,大內區,大內里,KMT,2012,217,611,0.35515548281505727
臺南市,大內區,大內里,KMT,2016,117,541,0.21626617375231053
臺南市,大內區,曲溪里,DPP,2012,336,479,0.7014613778705637
臺南市,大內區,曲溪里,DPP,2016,296,397,0.7455919395465995
臺南市,大內區,曲溪里,KMT,2012,120,479,0.25052192066805845
臺南市,大內區,曲溪里,KMT,2016,49,397,0.12342569269521411
臺南市,大內區,環湖里,DPP,2012,307,553,0.5551537070524413
臺南市,大內區,環湖里,DPP,2016,273,449,0.6080178173719376
臺南市,大內區,環湖里,KMT,2012,228,553,0.41229656419529837
臺南市,大內區,環湖里,KMT,2016,104,449,0.23162583518930957
臺南市,大內區,石城里,DPP,2012,716,1069,0.6697848456501403
臺南市,大內區,石城里,DPP,2016,707,952,0.7426470588235294
臺南市,大內區,石城里,KMT,2012,326,1069,0.3049579045837231
臺南市,大內區,石城里,KMT,2016,156,952,0.1638655462184874
臺南市,大內區,石林里,DPP,2012,415,549,0.75591985428051
臺南市,大內區,石林里,DPP,2016,363,456,0.7960526315789473
臺南市,大內區,石林里,KMT,2012,123,549,0.22404371584699453
臺南市,大內區,石林里,KMT,2016,43,456,0.09429824561403509
臺南市,大內區,石湖里,DPP,2012,511,752,0.6795212765957447
臺南市,大內區,石湖里,DPP,2016,471,656,0.7179878048780488
臺南市,大內區,石湖里,KMT,2012,220,752,0.2925531914893617
臺南市,大內區,石湖里,KMT,2016,119,656,0.18140243902439024
臺南市,大內區,頭社里,DPP,2012,510,737,0.6919945725915875
臺南市,大內區,頭社里,DPP,2016,441,606,0.7277227722772277
臺南市,大內區,頭社里,KMT,2012,204,737,0.276797829036635
臺南市,大內區,頭社里,KMT,2016,103,606,0.16996699669966997
臺南市,學甲區,三慶里,DPP,2012,711,1055,0.6739336492890995
臺南市,學甲區,三慶里,DPP,2016,638,861,0.7409988385598142
臺南市,學甲區,三慶里,KMT,2012,320,1055,0.3033175355450237
臺南市,學甲區,三慶里,KMT,2016,147,861,0.17073170731707318
臺南市,學甲區,中洲里,DPP,2012,719,1073,0.6700838769804287
臺南市,學甲區,中洲里,DPP,2016,631,884,0.7138009049773756
臺南市,學甲區,中洲里,KMT,2012,329,1073,0.3066169617893756
臺南市,學甲區,中洲里,KMT,2016,170,884,0.19230769230769232
臺南市,學甲區,仁得里,DPP,2012,1788,2756,0.648766328011611
臺南市,學甲區,仁得里,DPP,2016,1766,2445,0.7222903885480573
臺南市,學甲區,仁得里,KMT,2012,889,2756,0.3225689404934688
臺南市,學甲區,仁得里,KMT,2016,452,2445,0.18486707566462168
臺南市,學甲區,光華里,DPP,2012,662,855,0.7742690058479532
臺南市,學甲區,光華里,DPP,2016,603,755,0.7986754966887417
臺南市,學甲區,光華里,KMT,2012,172,855,0.20116959064327486
臺南市,學甲區,光華里,KMT,2016,88,755,0.11655629139072848
臺南市,學甲區,大灣里,DPP,2012,516,751,0.6870838881491345
臺南市,學甲區,大灣里,DPP,2016,452,622,0.7266881028938906
臺南市,學甲區,大灣里,KMT,2012,212,751,0.2822902796271638
臺南市,學甲區,大灣里,KMT,2016,109,622,0.1752411575562701
臺南市,學甲區,宅港里,DPP,2012,429,576,0.7447916666666666
臺南市,學甲區,宅港里,DPP,2016,384,492,0.7804878048780488
臺南市,學甲區,宅港里,KMT,2012,133,576,0.2309027777777778
臺南市,學甲區,宅港里,KMT,2016,71,492,0.1443089430894309
臺南市,學甲區,平和里,DPP,2012,652,821,0.7941534713763703
臺南市,學甲區,平和里,DPP,2016,604,706,0.8555240793201133
臺南市,學甲區,平和里,KMT,2012,146,821,0.17783191230207065
臺南市,學甲區,平和里,KMT,2016,64,706,0.0906515580736544
臺南市,學甲區,慈福里,DPP,2012,848,1404,0.603988603988604
臺南市,學甲區,慈福里,DPP,2016,847,1249,0.678142514011209
臺南市,學甲區,慈福里,KMT,2012,510,1404,0.36324786324786323
臺南市,學甲區,慈福里,KMT,2016,288,1249,0.23058446757405926
臺南市,學甲區,新榮里,DPP,2012,920,1374,0.6695778748180495
臺南市,學甲區,新榮里,DPP,2016,986,1318,0.7481031866464339
臺南市,學甲區,新榮里,KMT,2012,423,1374,0.3078602620087336
臺南市,學甲區,新榮里,KMT,2016,198,1318,0.15022761760242792
臺南市,學甲區,新達里,DPP,2012,949,1536,0.6178385416666666
臺南市,學甲區,新達里,DPP,2016,903,1300,0.6946153846153846
臺南市,學甲區,新達里,KMT,2012,547,1536,0.3561197916666667
臺南市,學甲區,新達里,KMT,2016,297,1300,0.22846153846153847
臺南市,學甲區,明宜里,DPP,2012,975,1399,0.6969263759828449
臺南市,學甲區,明宜里,DPP,2016,946,1253,0.7549880287310455
臺南市,學甲區,明宜里,KMT,2012,381,1399,0.272337383845604
臺南市,學甲區,明宜里,KMT,2016,213,1253,0.16999201915403034
臺南市,學甲區,秀昌里,DPP,2012,1104,1648,0.6699029126213593
臺南市,學甲區,秀昌里,DPP,2016,1096,1491,0.7350771294433266
臺南市,學甲區,秀昌里,KMT,2012,502,1648,0.30461165048543687
臺南市,學甲區,秀昌里,KMT,2016,265,1491,0.17773306505700873
臺南市,學甲區,豐和里,DPP,2012,658,874,0.7528604118993135
臺南市,學甲區,豐和里,DPP,2016,629,777,0.8095238095238095
臺南市,學甲區,豐和里,KMT,2012,179,874,0.2048054919908467
臺南市,學甲區,豐和里,KMT,2016,75,777,0.09652509652509653
臺南市,安南區,佃東里,DPP,2008,910,1754,0.5188141391106044
臺南市,安南區,佃東里,DPP,2012,1150,2033,0.5656665027053616
臺南市,安南區,佃東里,DPP,2016,1348,1952,0.6905737704918032
臺南市,安南區,佃東里,KMT,2008,834,1754,0.475484606613455
臺南市,安南區,佃東里,KMT,2012,817,2033,0.40186915887850466
臺南市,安南區,佃東里,KMT,2016,360,1952,0.18442622950819673
臺南市,安南區,佃西里,DPP,2008,600,1093,0.5489478499542544
臺南市,安南區,佃西里,DPP,2012,710,1174,0.6047700170357752
臺南市,安南區,佃西里,DPP,2016,813,1140,0.7131578947368421
臺南市,安南區,佃西里,KMT,2008,485,1093,0.44373284537968893
臺南市,安南區,佃西里,KMT,2012,427,1174,0.3637137989778535
臺南市,安南區,佃西里,KMT,2016,199,1140,0.17456140350877192
臺南市,安南區,公塭里,DPP,2008,383,661,0.5794251134644478
臺南市,安南區,公塭里,DPP,2012,450,691,0.6512301013024602
臺南市,安南區,公塭里,DPP,2016,441,626,0.7044728434504792
臺南市,安南區,公塭里,KMT,2008,268,661,0.405446293494705
臺南市,安南區,公塭里,KMT,2012,222,691,0.32127351664254705
臺南市,安南區,公塭里,KMT,2016,122,626,0.19488817891373802
臺南市,安南區,公親里,DPP,2008,494,827,0.5973397823458283
臺南市,安南區,公親里,DPP,2012,573,866,0.6616628175519631
臺南市,安南區,公親里,DPP,2016,589,781,0.7541613316261203
臺南市,安南區,公親里,KMT,2008,324,827,0.39177750906892383
臺南市,安南區,公親里,KMT,2012,267,866,0.3083140877598152
臺南市,安南區,公親里,KMT,2016,137,781,0.17541613316261204
臺南市,安南區,南興里,DPP,2008,656,1013,0.6475814412635735
臺南市,安南區,南興里,DPP,2012,747,1057,0.706717123935667
臺南市,安南區,南興里,DPP,2016,791,1049,0.7540514775977121
臺南市,安南區,南興里,KMT,2008,352,1013,0.3474827245804541
臺南市,安南區,南興里,KMT,2012,284,1057,0.2686849574266793
臺南市,安南區,南興里,KMT,2016,152,1049,0.14489990467111535
臺南市,安南區,原佃里,DPP,2008,741,1277,0.5802662490211433
臺南市,安南區,原佃里,DPP,2012,879,1470,0.5979591836734693
臺南市,安南區,原佃里,DPP,2016,914,1348,0.6780415430267063
臺南市,安南區,原佃里,KMT,2008,524,1277,0.41033672670321064
臺南市,安南區,原佃里,KMT,2012,549,1470,0.373469387755102
臺南市,安南區,原佃里,KMT,2016,252,1348,0.18694362017804153
臺南市,安南區,四草里,DPP,2008,603,1197,0.5037593984962406
臺南市,安南區,四草里,DPP,2012,725,1251,0.5795363709032774
臺南市,安南區,四草里,DPP,2016,823,1201,0.6852622814321399
臺南市,安南區,四草里,KMT,2008,580,1197,0.48454469507101083
臺南市,安南區,四草里,KMT,2012,490,1251,0.39168665067945646
臺南市,安南區,四草里,KMT,2016,235,1201,0.19567027477102414
臺南市,安南區,國安里,DPP,2008,792,1391,0.5693745506829619
臺南市,安南區,國安里,DPP,2012,921,1506,0.6115537848605578
臺南市,安南區,國安里,DPP,2016,1076,1521,0.7074293228139382
臺南市,安南區,國安里,KMT,2008,587,1391,0.4219985621854781
臺南市,安南區,國安里,KMT,2012,532,1506,0.35325365205843295
臺南市,安南區,國安里,KMT,2016,265,1521,0.17422748191978962
臺南市,安南區,城中里,DPP,2008,322,707,0.45544554455445546
臺南市,安南區,城中里,DPP,2012,406,756,0.5370370370370371
臺南市,安南區,城中里,DPP,2016,455,682,0.6671554252199413
臺南市,安南區,城中里,KMT,2008,383,707,0.5417256011315418
臺南市,安南區,城中里,KMT,2012,316,756,0.41798941798941797
臺南市,安南區,城中里,KMT,2016,138,682,0.20234604105571846
臺南市,安南區,城北里,DPP,2008,555,980,0.5663265306122449
臺南市,安南區,城北里,DPP,2012,642,987,0.6504559270516718
臺南市,安南區,城北里,DPP,2016,674,913,0.7382256297918949
臺南市,安南區,城北里,KMT,2008,420,980,0.42857142857142855
臺南市,安南區,城北里,KMT,2012,321,987,0.3252279635258359
臺南市,安南區,城北里,KMT,2016,146,913,0.15991237677984665
臺南市,安南區,城南里,DPP,2008,990,1813,0.5460562603419746
臺南市,安南區,城南里,DPP,2012,1205,1954,0.6166837256908905
臺南市,安南區,城南里,DPP,2016,1301,1802,0.7219755826859046
臺南市,安南區,城南里,KMT,2008,804,1813,0.44346387203530063
臺南市,安南區,城南里,KMT,2012,688,1954,0.35209825997952915
臺南市,安南區,城南里,KMT,2016,308,1802,0.1709211986681465
臺南市,安南區,城東里,DPP,2008,483,982,0.49185336048879835
臺南市,安南區,城東里,DPP,2012,584,979,0.5965270684371808
臺南市,安南區,城東里,DPP,2016,595,875,0.68
臺南市,安南區,城東里,KMT,2008,488,982,0.4969450101832994
臺南市,安南區,城東里,KMT,2012,363,979,0.3707865168539326
臺南市,安南區,城東里,KMT,2016,187,875,0.21371428571428572
臺南市,安南區,城西里,DPP,2008,551,853,0.6459554513481829
臺南市,安南區,城西里,DPP,2012,603,893,0.6752519596864501
臺南市,安南區,城西里,DPP,2016,638,865,0.7375722543352601
臺南市,安南區,城西里,KMT,2008,297,853,0.3481828839390387
臺南市,安南區,城西里,KMT,2012,264,893,0.2956326987681971
臺南市,安南區,城西里,KMT,2016,130,865,0.15028901734104047
臺南市,安南區,塩田里,DPP,2016,528,903,0.584717607973422
臺南市,安南區,塩田里,KMT,2016,241,903,0.26688815060908083
臺南市,安南區,塭南里,DPP,2008,1660,2902,0.5720192970365265
臺南市,安南區,塭南里,DPP,2012,1883,3047,0.6179849031834591
臺南市,安南區,塭南里,DPP,2016,2142,2954,0.7251184834123223
臺南市,安南區,塭南里,KMT,2008,1213,2902,0.41798759476223296
臺南市,安南區,塭南里,KMT,2012,1061,3047,0.34821135543157206
臺南市,安南區,塭南里,KMT,2016,487,2954,0.16486120514556535
臺南市,安南區,大安里,DPP,2008,1312,2363,0.5552264071096065
臺南市,安南區,大安里,DPP,2012,1584,2588,0.6120556414219475
臺南市,安南區,大安里,DPP,2016,1690,2385,0.7085953878406709
臺南市,安南區,大安里,KMT,2008,1024,2363,0.4333474396953026
臺南市,安南區,大安里,KMT,2012,921,2588,0.3558732612055641
臺南市,安南區,大安里,KMT,2016,420,2385,0.1761006289308176
臺南市,安南區,學東里,DPP,2008,693,1285,0.5392996108949416
臺南市,安南區,學東里,DPP,2012,797,1333,0.5978994748687172
臺南市,安南區,學東里,DPP,2016,855,1174,0.7282793867120954
臺南市,安南區,學東里,KMT,2008,583,1285,0.4536964980544747
臺南市,安南區,學東里,KMT,2012,500,1333,0.37509377344336087
臺南市,安南區,學東里,KMT,2016,182,1174,0.15502555366269166
臺南市,安南區,安和里,DPP,2008,827,1503,0.550232867598137
臺南市,安南區,安和里,DPP,2012,973,1547,0.6289592760180995
臺南市,安南區,安和里,DPP,2016,1016,1419,0.7159971811134602
臺南市,安南區,安和里,KMT,2008,656,1503,0.4364604125083167
臺南市,安南區,安和里,KMT,2012,518,1547,0.334841628959276
臺南市,安南區,安和里,KMT,2016,236,1419,0.16631430584918958
臺南市,安南區,安富里,DPP,2008,1945,3417,0.569212759730758
臺南市,安南區,安富里,DPP,2012,2196,3579,0.6135792120704108
臺南市,安南區,安富里,DPP,2016,2436,3385,0.719645494830133
臺南市,安南區,安富里,KMT,2008,1439,3417,0.421129645888206
臺南市,安南區,安富里,KMT,2012,1286,3579,0.3593182453199218
臺南市,安南區,安富里,KMT,2016,568,3385,0.16779911373707534
臺南市,安南區,安慶里,DPP,2008,2046,3500,0.5845714285714285
臺南市,安南區,安慶里,DPP,2012,2414,3893,0.6200873362445415
臺南市,安南區,安慶里,DPP,2016,2784,3831,0.7267032106499608
臺南市,安南區,安慶里,KMT,2008,1432,3500,0.40914285714285714
臺南市,安南區,安慶里,KMT,2012,1353,3893,0.3475468790136142
臺南市,安南區,安慶里,KMT,2016,622,3831,0.16235969720699556
臺南市,安南區,安東里,DPP,2008,1221,1960,0.6229591836734694
臺南市,安南區,安東里,DPP,2012,1404,2093,0.6708074534161491
臺南市,安南區,安東里,DPP,2016,1418,1917,0.739697443922796
臺南市,安南區,安東里,KMT,2008,714,1960,0.36428571428571427
臺南市,安南區,安東里,KMT,2012,631,2093,0.3014811275680841
臺南市,安南區,安東里,KMT,2016,302,1917,0.15753781950965048
臺南市,安南區,安西里,DPP,2008,1033,1750,0.5902857142857143
臺南市,安南區,安西里,DPP,2012,1335,2081,0.6415185007208073
臺南市,安南區,安西里,DPP,2016,1620,2209,0.7333635129017655
臺南市,安南區,安西里,KMT,2008,703,1750,0.4017142857142857
臺南市,安南區,安西里,KMT,2012,688,2081,0.3306102835175396
臺南市,安南區,安西里,KMT,2016,351,2209,0.15889542779538252
臺南市,安南區,安順里,DPP,2008,1393,2634,0.5288534548215642
臺南市,安南區,安順里,DPP,2012,1718,2947,0.5829657278588395
臺南市,安南區,安順里,DPP,2016,1986,2878,0.6900625434329395
臺南市,安南區,安順里,KMT,2008,1222,2634,0.4639331814730448
臺南市,安南區,安順里,KMT,2012,1140,2947,0.3868340685442823
臺南市,安南區,安順里,KMT,2016,553,2878,0.19214732453092426
臺南市,安南區,州北里,DPP,2008,1504,2769,0.5431563741422897
臺南市,安南區,州北里,DPP,2012,1739,2943,0.5908936459395175
臺南市,安南區,州北里,DPP,2016,1948,2806,0.6942266571632216
臺南市,安南區,州北里,KMT,2008,1245,2769,0.4496208017334778
臺南市,安南區,州北里,KMT,2012,1111,2943,0.37750594631328577
臺南市,安南區,州北里,KMT,2016,514,2806,0.18317890235210263
臺南市,安南區,州南里,DPP,2008,1738,3144,0.5527989821882952
臺南市,安南區,州南里,DPP,2012,1991,3258,0.6111111111111112
臺南市,安南區,州南里,DPP,2016,2168,3033,0.7148038245961095
臺南市,安南區,州南里,KMT,2008,1370,3144,0.4357506361323155
臺南市,安南區,州南里,KMT,2012,1189,3258,0.36494782074892573
臺南市,安南區,州南里,KMT,2016,550,3033,0.18133860863831192
臺南市,安南區,布袋里,DPP,2008,523,1027,0.5092502434274586
臺南市,安南區,布袋里,DPP,2012,634,1117,0.567591763652641
臺南市,安南區,布袋里,DPP,2016,663,980,0.676530612244898
臺南市,安南區,布袋里,KMT,2008,497,1027,0.48393378773125606
臺南市,安南區,布袋里,KMT,2012,456,1117,0.40823634735899733
臺南市,安南區,布袋里,KMT,2016,188,980,0.19183673469387755
臺南市,安南區,幸福里,DPP,2008,1623,2653,0.6117602713908783
臺南市,安南區,幸福里,DPP,2012,1815,2735,0.6636197440585009
臺南市,安南區,幸福里,DPP,2016,1910,2584,0.7391640866873065
臺南市,安南區,幸福里,KMT,2008,1003,2653,0.3780625706747079
臺南市,安南區,幸福里,KMT,2012,830,2735,0.30347349177330896
臺南市,安南區,幸福里,KMT,2016,385,2584,0.1489938080495356
臺南市,安南區,新順里,DPP,2008,1775,3478,0.5103507763082231
臺南市,安南區,新順里,DPP,2012,2165,3826,0.5658651332984841
臺南市,安南區,新順里,DPP,2016,2563,3696,0.6934523809523809
臺南市,安南區,新順里,KMT,2008,1675,3478,0.4815986198964922
臺南市,安南區,新順里,KMT,2012,1552,3826,0.40564558285415575
臺南市,安南區,新順里,KMT,2016,701,3696,0.18966450216450217
臺南市,安南區,東和里,DPP,2008,260,463,0.5615550755939525
臺南市,安南區,東和里,DPP,2012,432,731,0.5909712722298222
臺南市,安南區,東和里,DPP,2016,988,1383,0.7143890093998554
臺南市,安南區,東和里,KMT,2008,197,463,0.42548596112311016
臺南市,安南區,東和里,KMT,2012,274,731,0.3748290013679891
臺南市,安南區,東和里,KMT,2016,213,1383,0.1540130151843818
臺南市,安南區,梅花里,DPP,2008,1298,2364,0.5490693739424704
臺南市,安南區,梅花里,DPP,2012,1601,2725,0.5875229357798165
臺南市,安南區,梅花里,DPP,2016,1818,2589,0.7022016222479722
臺南市,安南區,梅花里,KMT,2008,1041,2364,0.4403553299492386
臺南市,安南區,梅花里,KMT,2012,1031,2725,0.378348623853211
臺南市,安南區,梅花里,KMT,2016,448,2589,0.17303978370027037
臺南市,安南區,海佃里,DPP,2008,1795,3081,0.5826030509574813
臺南市,安南區,海佃里,DPP,2012,1951,3109,0.6275329688002573
臺南市,安南區,海佃里,DPP,2016,2076,2911,0.7131569907248368
臺南市,安南區,海佃里,KMT,2008,1256,3081,0.4076598506978254
臺南市,安南區,海佃里,KMT,2012,1052,3109,0.3383724670311997
臺南市,安南區,海佃里,KMT,2016,517,2911,0.17760219855719683
臺南市,安南區,海南里,DPP,2008,910,1592,0.571608040201005
臺南市,安南區,海南里,DPP,2012,913,1472,0.6202445652173914
臺南市,安南區,海南里,DPP,2016,926,1312,0.7057926829268293
臺南市,安南區,海南里,KMT,2008,671,1592,0.4214824120603015
臺南市,安南區,海南里,KMT,2012,509,1472,0.34578804347826086
臺南市,安南區,海南里,KMT,2016,228,1312,0.17378048780487804
臺南市,安南區,海東里,DPP,2008,1792,3159,0.5672681228236783
臺南市,安南區,海東里,DPP,2012,2072,3331,0.6220354247973582
臺南市,安南區,海東里,DPP,2016,2404,3297,0.7291477100394298
臺南市,安南區,海東里,KMT,2008,1343,3159,0.42513453624564734
臺南市,安南區,海東里,KMT,2012,1151,3331,0.3455418793155209
臺南市,安南區,海東里,KMT,2016,528,3297,0.16014558689717925
臺南市,安南區,海西里,DPP,2008,915,1700,0.538235294117647
臺南市,安南區,海西里,DPP,2012,1049,1775,0.5909859154929578
臺南市,安南區,海西里,DPP,2016,1116,1627,0.6859250153657037
臺南市,安南區,海西里,KMT,2008,762,1700,0.44823529411764707
臺南市,安南區,海西里,KMT,2012,676,1775,0.38084507042253524
臺南市,安南區,海西里,KMT,2016,313,1627,0.19237861094038106
臺南市,安南區,淵中里,DPP,2008,1049,1967,0.5332994407727504
臺南市,安南區,淵中里,DPP,2012,1243,2096,0.5930343511450382
臺南市,安南區,淵中里,DPP,2016,1491,2105,0.708313539192399
臺南市,安南區,淵中里,KMT,2008,905,1967,0.46009150991357395
臺南市,安南區,淵中里,KMT,2012,800,2096,0.3816793893129771
臺南市,安南區,淵中里,KMT,2016,397,2105,0.18859857482185274
臺南市,安南區,淵東里,DPP,2008,1341,2437,0.5502667213787443
臺南市,安南區,淵東里,DPP,2012,1650,2742,0.6017505470459519
臺南市,安南區,淵東里,DPP,2016,1922,2680,0.7171641791044776
臺南市,安南區,淵東里,KMT,2008,1077,2437,0.4419368075502667
臺南市,安南區,淵東里,KMT,2012,1010,2742,0.36834427425237054
臺南市,安南區,淵東里,KMT,2016,457,2680,0.1705223880597015
臺南市,安南區,淵西里,DPP,2008,1017,1892,0.5375264270613108
臺南市,安南區,淵西里,DPP,2012,1248,2052,0.6081871345029239
臺南市,安南區,淵西里,DPP,2016,1363,1888,0.721927966101695
臺南市,安南區,淵西里,KMT,2008,848,1892,0.44820295983086683
臺南市,安南區,淵西里,KMT,2012,739,2052,0.3601364522417154
臺南市,安南區,淵西里,KMT,2016,317,1888,0.16790254237288135
臺南市,安南區,溪北里,DPP,2008,1047,2023,0.5175481957488878
臺南市,安南區,溪北里,DPP,2012,1166,2044,0.5704500978473581
臺南市,安南區,溪北里,DPP,2016,1281,1897,0.6752767527675276
臺南市,安南區,溪北里,KMT,2008,963,2023,0.47602570439940683
臺南市,安南區,溪北里,KMT,2012,805,2044,0.3938356164383562
臺南市,安南區,溪北里,KMT,2016,368,1897,0.19399051133368478
臺南市,安南區,溪墘里,DPP,2008,1352,2319,0.5830099180681328
臺南市,安南區,溪墘里,DPP,2012,1432,2283,0.6272448532632501
臺南市,安南區,溪墘里,DPP,2016,1438,2039,0.7052476704266798
臺南市,安南區,溪墘里,KMT,2008,954,2319,0.4113842173350582
臺南市,安南區,溪墘里,KMT,2012,790,2283,0.346035917652212
臺南市,安南區,溪墘里,KMT,2016,364,2039,0.17851888180480627
臺南市,安南區,溪心里,DPP,2008,1797,3300,0.5445454545454546
臺南市,安南區,溪心里,DPP,2012,2422,4023,0.6020382798906289
臺南市,安南區,溪心里,DPP,2016,2766,3935,0.7029224904701398
臺南市,安南區,溪心里,KMT,2008,1478,3300,0.4478787878787879
臺南市,安南區,溪心里,KMT,2012,1464,4023,0.3639075316927666
臺南市,安南區,溪心里,KMT,2016,711,3935,0.1806861499364676
臺南市,安南區,溪東里,DPP,2008,1233,2411,0.5114060555785981
臺南市,安南區,溪東里,DPP,2012,1384,2441,0.5669807455960671
臺南市,安南區,溪東里,DPP,2016,1641,2443,0.6717151043798608
臺南市,安南區,溪東里,KMT,2008,1160,2411,0.4811281625881377
臺南市,安南區,溪東里,KMT,2012,984,2441,0.403113478082753
臺南市,安南區,溪東里,KMT,2016,515,2443,0.21080638559148587
臺南市,安南區,溪頂里,DPP,2008,1563,3096,0.5048449612403101
臺南市,安南區,溪頂里,DPP,2012,1767,3079,0.5738876258525495
臺南市,安南區,溪頂里,DPP,2016,1997,2978,0.6705842847548691
臺南市,安南區,溪頂里,KMT,2008,1506,3096,0.48643410852713176
臺南市,安南區,溪頂里,KMT,2012,1199,3079,0.3894121468009094
臺南市,安南區,溪頂里,KMT,2016,599,2978,0.20114170584284755
臺南市,安南區,理想里,DPP,2008,1712,3110,0.5504823151125402
臺南市,安南區,理想里,DPP,2012,1996,3227,0.6185311434769135
臺南市,安南區,理想里,DPP,2016,2227,3100,0.7183870967741935
臺南市,安南區,理想里,KMT,2008,1362,3110,0.4379421221864952
臺南市,安南區,理想里,KMT,2012,1141,3227,0.35357917570498915
臺南市,安南區,理想里,KMT,2016,554,3100,0.17870967741935484
臺南市,安南區,砂崙里,DPP,2008,488,808,0.6039603960396039
臺南市,安南區,砂崙里,DPP,2012,600,899,0.6674082313681868
臺南市,安南區,砂崙里,DPP,2016,608,815,0.7460122699386503
臺南市,安南區,砂崙里,KMT,2008,312,808,0.38613861386138615
臺南市,安南區,砂崙里,KMT,2012,274,899,0.3047830923248053
臺南市,安南區,砂崙里,KMT,2016,116,815,0.1423312883435583
臺南市,安南區,總頭里,DPP,2008,748,1302,0.5745007680491552
臺南市,安南區,總頭里,DPP,2012,847,1310,0.6465648854961832
臺南市,安南區,總頭里,DPP,2016,884,1196,0.7391304347826086
臺南市,安南區,總頭里,KMT,2008,546,1302,0.41935483870967744
臺南市,安南區,總頭里,KMT,2012,423,1310,0.32290076335877865
臺南市,安南區,總頭里,KMT,2016,200,1196,0.16722408026755853
臺南市,安南區,長安里,DPP,2008,1540,2539,0.6065380070894053
臺南市,安南區,長安里,DPP,2012,1791,2742,0.6531728665207878
臺南市,安南區,長安里,DPP,2016,2055,2787,0.7373519913885899
臺南市,安南區,長安里,KMT,2008,972,2539,0.38282788499409215
臺南市,安南區,長安里,KMT,2012,859,2742,0.31327498176513496
臺南市,安南區,長安里,KMT,2016,424,2787,0.15213491209185503
臺南市,安南區,青草里,DPP,2008,479,893,0.5363941769316909
臺南市,安南區,青草里,DPP,2012,594,929,0.6393972012917115
臺南市,安南區,青草里,DPP,2016,608,815,0.7460122699386503
臺南市,安南區,青草里,KMT,2008,404,893,0.45240761478163494
臺南市,安南區,青草里,KMT,2012,304,929,0.32723358449946177
臺南市,安南區,青草里,KMT,2016,127,815,0.1558282208588957
臺南市,安南區,頂安里,DPP,2008,1425,2378,0.5992430613961311
臺南市,安南區,頂安里,DPP,2012,1635,2525,0.6475247524752475
臺南市,安南區,頂安里,DPP,2016,2105,2881,0.7306490801804929
臺南市,安南區,頂安里,KMT,2008,924,2378,0.3885618166526493
臺南市,安南區,頂安里,KMT,2012,814,2525,0.3223762376237624
臺南市,安南區,頂安里,KMT,2016,456,2881,0.15827837556404026
臺南市,安南區,顯宮里,DPP,2008,369,868,0.4251152073732719
臺南市,安南區,顯宮里,DPP,2012,467,931,0.5016111707841031
臺南市,安南區,顯宮里,DPP,2016,564,916,0.6157205240174672
臺南市,安南區,顯宮里,KMT,2008,494,868,0.5691244239631337
臺南市,安南區,顯宮里,KMT,2012,440,931,0.47261009667024706
臺南市,安南區,顯宮里,KMT,2016,230,916,0.25109170305676853
臺南市,安南區,鳳凰里,DPP,2008,1493,2904,0.5141184573002755
臺南市,安南區,鳳凰里,DPP,2012,1668,2923,0.5706465959630517
臺南市,安南區,鳳凰里,DPP,2016,1886,2716,0.6944035346097202
臺南市,安南區,鳳凰里,KMT,2008,1391,2904,0.47899449035812675
臺南市,安南區,鳳凰里,KMT,2012,1156,2923,0.39548409168662335
臺南市,安南區,鳳凰里,KMT,2016,486,2716,0.17893961708394698
臺南市,安南區,鹿耳里,DPP,2008,217,538,0.4033457249070632
臺南市,安南區,鹿耳里,DPP,2012,286,569,0.5026362038664324
臺南市,安南區,鹿耳里,DPP,2016,336,560,0.6
臺南市,安南區,鹿耳里,KMT,2008,316,538,0.587360594795539
臺南市,安南區,鹿耳里,KMT,2012,267,569,0.46924428822495606
臺南市,安南區,鹿耳里,KMT,2016,141,560,0.2517857142857143
臺南市,安南區,田里,DPP,2012,437,935,0.46737967914438505
臺南市,安南區,田里,KMT,2012,463,935,0.49518716577540106
臺南市,安南區,�田里,DPP,2008,335,752,0.4454787234042553
臺南市,安南區,�田里,KMT,2008,412,752,0.5478723404255319
臺南市,安定區,中榮里,DPP,2012,672,1031,0.6517943743937924
臺南市,安定區,中榮里,DPP,2016,776,1038,0.7475915221579962
臺南市,安定區,中榮里,KMT,2012,334,1031,0.3239573229873909
臺南市,安定區,中榮里,KMT,2016,169,1038,0.1628131021194605
臺南市,安定區,中沙里,DPP,2012,345,534,0.6460674157303371
臺南市,安定區,中沙里,DPP,2016,350,469,0.746268656716418
臺南市,安定區,中沙里,KMT,2012,183,534,0.34269662921348315
臺南市,安定區,中沙里,KMT,2016,94,469,0.20042643923240938
臺南市,安定區,保西里,DPP,2012,339,578,0.5865051903114187
臺南市,安定區,保西里,DPP,2016,317,490,0.6469387755102041
臺南市,安定區,保西里,KMT,2012,227,578,0.39273356401384085
臺南市,安定區,保西里,KMT,2016,122,490,0.24897959183673468
臺南市,安定區,六嘉里,DPP,2012,828,1155,0.7168831168831169
臺南市,安定區,六嘉里,DPP,2016,813,1059,0.7677053824362606
臺南市,安定區,六嘉里,KMT,2012,299,1155,0.25887445887445887
