city_county,township_city,village,issued_votes_2016,population_2016,dpp_over_kmt_rates_2008,dpp_over_kmt_rates_2012,dpp_over_kmt_rates_2016,changes_at_2012,changes_at_2016,fullvill
新北市,中和區,冠穗里,2226,3059,,-0.102543,0.214735,,0.317278,新北市中和區冠穗里
新北市,中和區,力行里,3609,5117,,-0.254792,0.100305,,0.355096,新北市中和區力行里
新北市,中和區,南山里,3141,4478,,-0.280529,0.0483922,,0.328921,新北市中和區南山里
新北市,中和區,吉興里,1753,2594,,-0.30195,0.0199658,,0.321915,新北市中和區吉興里
新北市,中和區,和興里,2544,3722,,-0.283572,0.0227987,,0.30637,新北市中和區和興里
新北市,中和區,員富里,1933,2909,,-0.0481984,0.289705,,0.337904,新北市中和區員富里
新北市,中和區,員山里,3548,5202,,-0.098382,0.21646,,0.314842,新北市中和區員山里
新北市,中和區,嘉慶里,2545,3764,,-0.0979621,0.229862,,0.327825,新北市中和區嘉慶里
新北市,中和區,嘉新里,2334,3422,,-0.134721,0.231791,,0.366512,新北市中和區嘉新里
新北市,中和區,嘉穗里,1591,2320,,-0.140065,0.199246,,0.339311,新北市中和區嘉穗里
新北市,中和區,國光里,2427,3396,,-0.0975516,0.227853,,0.325405,新北市中和區國光里
新北市,中和區,國華里,2030,2892,,-0.0446469,0.238916,,0.283563,新北市中和區國華里
新北市,中和區,壽南里,1482,2106,,-0.264585,0.0553306,,0.319915,新北市中和區壽南里
新北市,中和區,壽德里,2699,3819,,-0.42531,-0.117821,,0.307488,新北市中和區壽德里
新北市,中和區,外南里,2540,6474,,-0.265582,0.0519685,,0.31755,新北市中和區外南里
新北市,中和區,安和里,1934,2703,,-0.263952,0.0258532,,0.289806,新北市中和區安和里
新北市,中和區,安平里,3676,5115,,-0.421973,-0.0734494,,0.348523,新北市中和區安平里
新北市,中和區,安樂里,2194,3179,,-0.391952,-0.0569736,,0.334978,新北市中和區安樂里
新北市,中和區,安穗里,2694,3927,,-0.0644295,0.256125,,0.320554,新北市中和區安穗里
新北市,中和區,安順里,2756,3887,,-0.333763,-0.0297533,,0.30401,新北市中和區安順里
新北市,中和區,宜安里,1125,1629,,-0.360097,-0.0266667,,0.333431,新北市中和區宜安里
新北市,中和區,崇南里,2460,3559,,-0.4549,-0.111382,,0.343518,新北市中和區崇南里
新北市,中和區,平河里,5345,7699,,-0.201585,0.144995,,0.34658,新北市中和區平河里
新北市,中和區,廟美里,2685,3852,,-0.140672,0.13743,,0.278102,新北市中和區廟美里
新北市,中和區,建和里,2256,3180,,-0.330495,-0.0350177,,0.295478,新北市中和區建和里
新北市,中和區,復興里,3112,4461,,-0.289266,0.0241003,,0.313366,新北市中和區復興里
新北市,中和區,德穗里,2798,3967,,-0.125251,0.117227,,0.242478,新北市中和區德穗里
新北市,中和區,德行里,3777,5501,,-0.292063,0.0741329,,0.366196,新北市中和區德行里
新北市,中和區,忠孝里,2870,4310,,-0.437592,-0.131359,,0.306233,新北市中和區忠孝里
新北市,中和區,文元里,3289,4712,,-0.0389247,0.27516,,0.314084,新北市中和區文元里
新北市,中和區,新南里,4722,6828,,-0.306885,0.0129182,,0.319804,新北市中和區新南里
新北市,中和區,明德里,2297,3375,,-0.0532452,0.242055,,0.2953,新北市中和區明德里
新北市,中和區,明穗里,2854,3951,,-0.0776053,0.263139,,0.340745,新北市中和區明穗里
新北市,中和區,景南里,1936,2835,,-0.343152,-0.0408058,,0.302346,新北市中和區景南里
新北市,中和區,景安里,2988,4171,,-0.310745,-0.00803211,,0.302713,新北市中和區景安里
新北市,中和區,景平里,3297,4833,,-0.371149,-0.0558083,,0.315341,新北市中和區景平里
新北市,中和區,景文里,2008,2824,,-0.261765,0.060757,,0.322522,新北市中和區景文里
新北市,中和區,景新里,2224,3217,,-0.299552,0.000899285,,0.300452,新北市中和區景新里
新北市,中和區,景本里,1405,1935,,-0.258189,0.0562277,,0.314417,新北市中和區景本里
新北市,中和區,景福里,3292,4771,,-0.316357,-0.00729042,,0.309067,新北市中和區景福里
新北市,中和區,東南里,2616,3824,,-0.622262,-0.344037,,0.278225,新北市中和區東南里
新北市,中和區,枋寮里,2229,3165,,-0.181303,0.121131,,0.302434,新北市中和區枋寮里
新北市,中和區,橫路里,232,329,,-0.0656371,0.219828,,0.285465,新北市中和區橫路里
新北市,中和區,正南里,2083,3161,,-0.397181,-0.0988958,,0.298285,新北市中和區正南里
新北市,中和區,正行里,1776,2593,,-0.269912,0.0782658,,0.348177,新北市中和區正行里
新北市,中和區,民享里,1694,2255,,-0.0192308,0.290437,,0.309668,新北市中和區民享里
新北市,中和區,民安里,2933,4272,,-0.0552536,0.271735,,0.326989,新北市中和區民安里
新北市,中和區,民有里,1765,2476,,-0.10058,0.218697,,0.319277,新北市中和區民有里
新北市,中和區,民生里,2675,3779,,-0.10808,0.219813,,0.327894,新北市中和區民生里
新北市,中和區,泰安里,2170,3142,,-0.249795,0.0746544,,0.32445,新北市中和區泰安里
新北市,中和區,清穗里,1940,2818,,-0.080728,0.219588,,0.300316,新北市中和區清穗里
新北市,中和區,漳和里,2112,3054,,-0.181663,0.127841,,0.309504,新北市中和區漳和里
新北市,中和區,灰瑤里,451,653,,,0.356984,,,新北市中和區灰瑤里
新北市,中和區,瑞穗里,1488,2064,,-0.221384,0.078629,,0.300013,新北市中和區瑞穗里
新北市,中和區,瓦磘里,3113,4680,,,0.1301,,,新北市中和區瓦磘里
新北市,中和區,碧河里,2433,3506,,-0.1125,0.19852,,0.31102,新北市中和區碧河里
新北市,中和區,福南里,2502,3710,,-0.45331,-0.121503,,0.331807,新北市中和區福南里
新北市,中和區,福和里,2262,3257,,-0.155659,0.156499,,0.312157,新北市中和區福和里
新北市,中和區,福善里,2600,3777,,-0.184951,0.134615,,0.319566,新北市中和區福善里
新北市,中和區,福真里,2487,3618,,-0.119972,0.200643,,0.320615,新北市中和區福真里
新北市,中和區,福祥里,3197,4465,,-0.117165,0.184548,,0.301713,新北市中和區福祥里
新北市,中和區,福美里,2775,3914,,-0.175455,0.126487,,0.301942,新北市中和區福美里
新北市,中和區,秀仁里,1903,2792,,-0.287916,0.0425644,,0.330481,新北市中和區秀仁里
新北市,中和區,秀士里,1447,2190,,-0.432099,-0.0939876,,0.338111,新北市中和區秀士里
新北市,中和區,秀山里,2754,4006,,-0.273576,0.0479303,,0.321506,新北市中和區秀山里
新北市,中和區,秀峰里,2435,3544,,-0.429616,-0.1154,,0.314216,新北市中和區秀峰里
新北市,中和區,秀成里,2122,3097,,-0.264007,0.0508954,,0.314902,新北市中和區秀成里
新北市,中和區,秀明里,2873,4328,,-0.481924,-0.16568,,0.316244,新北市中和區秀明里
新北市,中和區,秀景里,3751,5528,,-0.370617,-0.0442549,,0.326362,新北市中和區秀景里
新北市,中和區,秀水里,2243,3300,,-0.416535,-0.111904,,0.304632,新北市中和區秀水里
新北市,中和區,秀福里,2938,4226,,-0.261364,0.0667121,,0.328076,新北市中和區秀福里
新北市,中和區,秀義里,1674,2347,,-0.241805,0.083632,,0.325438,新北市中和區秀義里
新北市,中和區,積穗里,4906,7010,,-0.186861,0.150836,,0.337697,新北市中和區積穗里
新北市,中和區,自強里,3032,4386,,0.00601143,0.277045,,0.271033,新北市中和區自強里
新北市,中和區,興南里,1975,2851,,-0.329525,0.0,,0.329525,新北市中和區興南里
新北市,中和區,華南里,2923,4326,,-0.439358,-0.0865549,,0.352803,新北市中和區華南里
新北市,中和區,華新里,3953,6125,,-0.41817,-0.111561,,0.306609,新北市中和區華新里
新北市,中和區,連和里,1393,2101,,-0.417969,-0.0832735,,0.334695,新北市中和區連和里
新北市,中和區,連城里,3834,5538,,-0.274723,0.0242567,,0.298979,新北市中和區連城里
新北市,中和區,錦中里,2413,3512,,-0.158124,0.187319,,0.345443,新北市中和區錦中里
新北市,中和區,錦和里,3173,4561,,-0.173713,0.138985,,0.312698,新北市中和區錦和里
新北市,中和區,錦昌里,1378,1964,,-0.310632,0.030479,,0.341111,新北市中和區錦昌里
新北市,中和區,錦盛里,2286,3334,,-0.139226,0.228784,,0.36801,新北市中和區錦盛里
新北市,中和區,頂南里,1949,2739,,-0.400091,-0.134941,,0.26515,新北市中和區頂南里
新北市,五股區,五福里,2113,3055,,-0.0265604,0.350213,,0.376773,新北市五股區五福里
新北市,五股區,五股里,2285,3719,,0.0909462,0.356674,,0.265728,新北市五股區五股里
新北市,五股區,五龍里,874,1261,,0.315897,0.558352,,0.242455,新北市五股區五龍里
新北市,五股區,六福里,2066,3121,,-0.141176,0.222652,,0.363829,新北市五股區六福里
新北市,五股區,德泰里,2401,3622,,-0.0957319,0.259475,,0.355207,新北市五股區德泰里
新北市,五股區,德音里,2955,4279,,-0.0723556,0.256176,,0.328532,新北市五股區德音里
新北市,五股區,成功里,2959,4639,,0.111184,0.421088,,0.309904,新北市五股區成功里
新北市,五股區,成州里,3239,4905,,0.151986,0.402593,,0.250608,新北市五股區成州里
新北市,五股區,成德里,1675,2499,,0.196429,0.456119,,0.259691,新北市五股區成德里
新北市,五股區,成泰里,3322,5255,,0.123918,0.37357,,0.249652,新北市五股區成泰里
新北市,五股區,更寮里,783,1083,,0.349315,0.582375,,0.23306,新北市五股區更寮里
新北市,五股區,民義里,1933,2825,,-0.0142998,0.250388,,0.264688,新北市五股區民義里
新北市,五股區,水碓里,4194,6386,,0.013109,0.335479,,0.32237,新北市五股區水碓里
新北市,五股區,福德里,1667,2565,,-0.0964649,0.274145,,0.37061,新北市五股區福德里
新北市,五股區,興珍里,2945,4245,,0.187859,0.498812,,0.310953,新北市五股區興珍里
新北市,五股區,觀音里,869,1271,,0.245303,0.464902,,0.219599,新北市五股區觀音里
新北市,五股區,貿商里,1760,2510,,-0.569946,-0.276136,,0.293809,新北市五股區貿商里
新北市,五股區,陸一里,1484,2062,,-0.840054,-0.572776,,0.267277,新北市五股區陸一里
新北市,五股區,集福里,2171,3252,,0.014881,0.346845,,0.331964,新北市五股區集福里
新北市,五股區,集賢里,2162,3176,,0.103582,0.385754,,0.282172,新北市五股區集賢里
新北市,八里區,下罟里,964,1343,,-0.196203,0.113071,,0.309273,新北市八里區下罟里
新北市,八里區,埤頭里,2111,3272,,0.0399632,0.311701,,0.271737,新北市八里區埤頭里
新北市,八里區,大崁里,1654,2389,,-0.00250629,0.264208,,0.266714,新北市八里區大崁里
新北市,八里區,米倉里,1860,2987,,-0.0320884,0.252688,,0.284777,新北市八里區米倉里
新北市,八里區,舊城里,3772,5914,,-0.0372734,0.24947,,0.286743,新北市八里區舊城里
新北市,八里區,荖阡里,1053,1550,,-0.0443397,0.291548,,0.335888,新北市八里區荖阡里
新北市,八里區,訊塘里,2334,3712,,-0.104078,0.212082,,0.31616,新北市八里區訊塘里
新北市,八里區,長坑里,984,1386,,-0.0368526,0.214431,,0.251283,新北市八里區長坑里
新北市,八里區,頂罟里,1113,1638,,0.00337267,0.272237,,0.268865,新北市八里區頂罟里
新北市,八里區,龍源里,4061,6144,,-0.119799,0.183452,,0.303252,新北市八里區龍源里
新北市,土城區,中正里,1831,2700,,-0.148798,0.223375,,0.372173,新北市土城區中正里
新北市,土城區,員仁里,3150,4775,,-0.0769231,0.221905,,0.298828,新北市土城區員仁里
新北市,土城區,員信里,2565,3839,,-0.148788,0.196101,,0.344889,新北市土城區員信里
新北市,土城區,員林里,3285,4899,,-0.145701,0.21583,,0.361531,新北市土城區員林里
新北市,土城區,員福里,3183,4795,,-0.0473669,0.272699,,0.320066,新北市土城區員福里
新北市,土城區,土城里,1212,1771,,-0.10546,0.20462,,0.31008,新北市土城區土城里
新北市,土城區,埤塘里,2077,4703,,-0.0322012,0.236399,,0.2686,新北市土城區埤塘里
新北市,土城區,埤林里,4930,7143,,-0.163351,0.202231,,0.365582,新北市土城區埤林里
新北市,土城區,大安里,2757,4089,,-0.0249584,0.265143,,0.290102,新北市土城區大安里
新北市,土城區,學士里,2678,3869,,-0.112914,0.239731,,0.352646,新北市土城區學士里
新北市,土城區,學府里,2056,3070,,-0.0786467,0.285992,,0.364639,新北市土城區學府里
新北市,土城區,學成里,2067,2841,,-0.0278031,0.322206,,0.350009,新北市土城區學成里
新北市,土城區,安和里,2854,4241,,-0.00456026,0.361948,,0.366508,新北市土城區安和里
新北市,土城區,峯廷里,4124,6407,,,0.299224,,,新北市土城區峯廷里
新北市,土城區,平和里,4062,6008,,-0.00524515,0.306253,,0.311498,新北市土城區平和里
新北市,土城區,廣福里,3319,4814,,-0.181715,0.196143,,0.377858,新北市土城區廣福里
新北市,土城區,廣興里,1920,2860,,-0.0782525,0.226042,,0.304294,新北市土城區廣興里
新北市,土城區,延吉里,2531,3818,,0.0716912,0.360332,,0.288641,新北市土城區延吉里
新北市,土城區,延和里,3618,5468,,0.0642857,0.276119,,0.211834,新北市土城區延和里
新北市,土城區,延壽里,2605,3942,,-0.014386,0.27524,,0.289626,新北市土城區延壽里
新北市,土城區,延祿里,2258,3569,,-0.00899142,0.321081,,0.330072,新北市土城區延祿里
新北市,土城區,廷寮里,2806,4049,,-0.0371,0.322523,,0.359623,新北市土城區廷寮里
新北市,土城區,復興里,2744,3972,,-0.0650519,0.291545,,0.356597,新北市土城區復興里
新北市,土城區,日和里,3333,4936,,0.00806451,0.342034,,0.33397,新北市土城區日和里
新北市,土城區,日新里,2729,3995,,0.0146667,0.31037,,0.295703,新北市土城區日新里
新北市,土城區,明德里,3188,4745,,-0.175616,0.173149,,0.348765,新北市土城區明德里
新北市,土城區,柑林里,1796,2613,,-0.0324189,0.243875,,0.276294,新北市土城區柑林里
新北市,土城區,樂利里,3072,4583,,-0.085033,0.270182,,0.355215,新北市土城區樂利里
新北市,土城區,永富里,2942,4480,,-0.0652447,0.264106,,0.329351,新北市土城區永富里
新北市,土城區,永寧里,4398,6886,,-0.107912,0.241928,,0.34984,新北市土城區永寧里
新北市,土城區,永豐里,2456,3689,,-0.175666,0.207248,,0.382913,新北市土城區永豐里
新北市,土城區,沛陂里,2516,3756,,-0.0125762,0.317568,,0.330144,新北市土城區沛陂里
新北市,土城區,清化里,941,1435,,-0.00474834,0.317747,,0.322495,新北市土城區清化里
新北市,土城區,清和里,3354,5378,,0.0366478,0.359571,,0.322923,新北市土城區清和里
新北市,土城區,清水里,4595,6842,,-0.0570012,0.283569,,0.34057,新北市土城區清水里
新北市,土城區,清溪里,3889,5861,,-0.163835,0.158395,,0.322231,新北市土城區清溪里
新北市,土城區,瑞興里,1894,2781,,0.0299228,0.362196,,0.332274,新北市土城區瑞興里
新北市,土城區,祖田里,1003,1438,,0.0917516,0.364905,,0.273154,新北市土城區祖田里
新北市,土城區,裕生里,3177,4697,,-0.052751,0.303116,,0.355867,新北市土城區裕生里
新北市,土城區,貨饒里,2352,3485,,0.0629559,0.368622,,0.305667,新北市土城區貨饒里
新北市,土城區,金城里,3155,5007,,-0.205934,0.143265,,0.349199,新北市土城區金城里
新北市,土城區,長風里,1266,1727,,-0.61163,-0.300158,,0.311472,新北市土城區長風里
新北市,土城區,青山里,1781,2674,,-0.10844,0.266704,,0.375144,新北市土城區青山里
新北市,土城區,青雲里,1721,2514,,-0.00953388,0.286461,,0.295995,新北市土城區青雲里
新北市,土城區,頂埔里,2660,4103,,-0.136959,0.192105,,0.329064,新北市土城區頂埔里
新北市,土城區,頂新里,1457,2152,,-0.38848,-0.0109815,,0.377499,新北市土城區頂新里
新北市,土城區,頂福里,2921,4335,,-0.0877135,0.182129,,0.269843,新北市土城區頂福里
新北市,坪林區,上德里,518,761,,-0.00554529,0.27027,,0.275816,新北市坪林區上德里
新北市,坪林區,坪林里,790,1122,,0.187575,0.391139,,0.203565,新北市坪林區坪林里
新北市,坪林區,大林里,679,1067,,0.31565,0.509573,,0.193923,新北市坪林區大林里
新北市,坪林區,水德里,401,593,,0.134884,0.339152,,0.204268,新北市坪林區水德里
新北市,坪林區,漁光里,510,807,,0.454237,0.541176,,0.0869392,新北市坪林區漁光里
新北市,坪林區,石𥕢里,259,409,,,0.467182,,,新北市坪林區石𥕢里
新北市,坪林區,粗窟里,561,817,,0.148026,0.326203,,0.178177,新北市坪林區粗窟里
新北市,平溪區,十分里,492,835,,0.0422961,0.270325,,0.228029,新北市平溪區十分里
新北市,平溪區,南山里,221,386,,0.126812,0.330317,,0.203505,新北市平溪區南山里
新北市,平溪區,嶺腳里,387,649,,0.0855263,0.268734,,0.183208,新北市平溪區嶺腳里
新北市,平溪區,平湖里,107,171,,0.0740741,0.242991,,0.168917,新北市平溪區平湖里
新北市,平溪區,平溪里,150,243,,-0.153439,0.0333333,,0.186773,新北市平溪區平溪里
新北市,平溪區,新寮里,89,159,,-0.057377,0.191011,,0.248388,新北市平溪區新寮里
新北市,平溪區,望古里,109,157,,0.106796,0.284404,,0.177608,新北市平溪區望古里
新北市,平溪區,東勢里,284,442,,0.123839,0.179577,,0.0557385,新北市平溪區東勢里
新北市,平溪區,白石里,169,247,,0.18894,0.307692,,0.118752,新北市平溪區白石里
新北市,平溪區,石底里,311,445,,0.151832,0.334405,,0.182573,新北市平溪區石底里
新北市,平溪區,菁桐里,151,257,,-0.0704225,0.0927152,,0.163138,新北市平溪區菁桐里
新北市,平溪區,薯榔里,268,404,,0.105431,0.44403,,0.338599,新北市平溪區薯榔里
新北市,新店區,下城里,1801,2781,,-0.179959,0.154914,,0.334873,新北市新店區下城里
新北市,新店區,中央里,3480,4920,,-0.456604,-0.15977,,0.296834,新北市新店區中央里
新北市,新店區,中山里,2812,3986,,-0.467747,-0.212304,,0.255442,新北市新店區中山里
新北市,新店區,中正里,3826,5607,,-0.413426,-0.109514,,0.303912,新北市新店區中正里
新北市,新店區,中興里,3386,6741,,-0.419281,-0.0759008,,0.34338,新北市新店區中興里
新北市,新店區,中華里,2492,3742,,-0.458368,-0.194221,,0.264147,新北市新店區中華里
新北市,新店區,五峯里,4275,6264,,,-0.0736842,,,新北市新店區五峯里
新北市,新店區,仁愛里,1298,1850,,-0.397079,-0.134823,,0.262256,新北市新店區仁愛里
新北市,新店區,信義里,3833,5652,,-0.319733,0.0302635,,0.349996,新北市新店區信義里
新北市,新店區,公崙里,6154,9291,,-0.317125,0.0125122,,0.329637,新北市新店區公崙里
新北市,新店區,吉祥里,2768,4182,,-0.491691,-0.182442,,0.309249,新北市新店區吉祥里
